l1_category,l2_subcategory,l3_skill_name,l3_skill_id
"Law, Regulation, and Compliance",Quality Assurance and Control,Product Variability Reduction,BGSCF7865784F0AC0FA5
"Law, Regulation, and Compliance",Quality Assurance and Control,Programming Language Benchmarks,KS7G84X6QJX35TMNM8QH
"Law, Regulation, and Compliance",Quality Assurance and Control,Proportional-Integral-Derivative (Closed-Loop Control),KS7G6V45ZW05L4LD6KGG
"Law, Regulation, and Compliance",Quality Assurance and Control,QC Reporting,KS1288D6R0NC4VNP3B7R
"Law, Regulation, and Compliance",Quality Assurance and Control,Qualification Protocols (IQ/OQ/PQ),ES7DD0AF06B03E479FB5
"Law, Regulation, and Compliance",Quality Assurance and Control,Quality Assessment,ES38151BF0E7183686D1
"Law, Regulation, and Compliance",Quality Assurance and Control,Quality Assurance,KS128866SHL94J005TTG
"Law, Regulation, and Compliance",Quality Assurance and Control,Quality Auditing,KS1226L6S9713QWBY5KK
"Law, Regulation, and Compliance",Quality Assurance and Control,Quality Certification,KS1289B6JH61FF6FDYB1
"Law, Regulation, and Compliance",Quality Assurance and Control,Quality Control,KSKG9OA3NDST6929VROF
"Law, Regulation, and Compliance",Quality Assurance and Control,Quality Control Processes,ES44A76635D68FD68316
"Law, Regulation, and Compliance",Quality Assurance and Control,Quality Culture,ES4ACF5FB0CA2A42BEC5
"Law, Regulation, and Compliance",Quality Assurance and Control,Quality Driven,KSFJJIL89YQCKZ4VQL9K
"Law, Regulation, and Compliance",Quality Assurance and Control,Quality Improvement,ESF0C01F4A5BE2D33EAF
"Law, Regulation, and Compliance",Quality Assurance and Control,Quality Inspector Certification,KS1289C75B4081X1TDLX
"Law, Regulation, and Compliance",Quality Assurance and Control,Quality Management,KS1289C6QS0TSSB4PNGG
"Law, Regulation, and Compliance",Quality Assurance and Control,Quality Management System Auditor,KS1288Q74JJW65RWY0C9
"Law, Regulation, and Compliance",Quality Assurance and Control,Quality Management Systems,KS12027766237GNG6G37
"Law, Regulation, and Compliance",Quality Assurance and Control,Quality Management Systems (QMS) Auditing,KS1288Q6YY1PWX350BK6
"Law, Regulation, and Compliance",Quality Assurance and Control,Quality Monitoring,ESAF834A5A6F8575AB20
"Law, Regulation, and Compliance",Quality Assurance and Control,Quality Policy,KS1289C77QBFVS06FR9G
"Law, Regulation, and Compliance",Quality Assurance and Control,Quality Procedures,KS7G2WS6RZ02SB93Y7QM
"Law, Regulation, and Compliance",Quality Assurance and Control,Quality Scoring,KS1289D6TPZ8NHZMCJWC
"Law, Regulation, and Compliance",Quality Assurance and Control,Quality Strategy,KSE3NCSOUNL673CLVSC7
"Law, Regulation, and Compliance",Quality Assurance and Control,Rad Controls,KSKEIJ0W5YYLWW68LQP1
"Law, Regulation, and Compliance",Quality Assurance and Control,Raw Material Specification Management,ESFB9C792260C3802CC6
"Law, Regulation, and Compliance",Quality Assurance and Control,Red Seal Certification,ESA80562D2A2D687ED3F
"Law, Regulation, and Compliance",Quality Assurance and Control,Reliability Analysis,BGSEC6FC22D1887E9969
"Law, Regulation, and Compliance",Quality Assurance and Control,Reliability Demonstration Testing,KS7G7PZ6H2X3L472JY2R
"Law, Regulation, and Compliance",Quality Assurance and Control,Reliability Testing,KS128HT70W4J64KFZMNJ
"Law, Regulation, and Compliance",Quality Assurance and Control,Reproducibility,KS4400L67PP9V0WJVS45
"Law, Regulation, and Compliance",Quality Assurance and Control,Responsible Beverage Service (RBS) Certification,ESCBEE65CF283872CCEC
"Law, Regulation, and Compliance",Quality Assurance and Control,Responsible Service of Alcohol (RSA) Certification,ES76957CB5DB9B29E112
"Law, Regulation, and Compliance",Quality Assurance and Control,Retort,KS4402966MZ5204GMZ7M
"Law, Regulation, and Compliance",Quality Assurance and Control,Revision History,KSFZ46ZZE1UWA3GORQY2
"Law, Regulation, and Compliance",Quality Assurance and Control,Revisions,KS7G8CH6BWT2RDJL4SXM
"Law, Regulation, and Compliance",Quality Assurance and Control,Root Cause Corrective Action,ESB5A3A52D32F4B71155
"Law, Regulation, and Compliance",Quality Assurance and Control,SAP Quality Management,KS4409175V11LQCRMZPH
"Law, Regulation, and Compliance",Quality Assurance and Control,Sensory Analysis,KS440GF72K2RHN29RRB8
"Law, Regulation, and Compliance",Quality Assurance and Control,Sensory Evaluation Management,ES8BBAAC31A881D3C75F
"Law, Regulation, and Compliance",Quality Assurance and Control,Service Standards,ESE32E789240D17A61B7
"Law, Regulation, and Compliance",Quality Assurance and Control,Servsafe Food Production Manager Certification,KS440HT6C5HZZSC292DB
"Law, Regulation, and Compliance",Quality Assurance and Control,Single Point Of Failure,KS440VS6RYLK3G7ZLLVV
"Law, Regulation, and Compliance",Quality Assurance and Control,Specification Conformance,BGSDEBD8CBD8DB98FE5A
"Law, Regulation, and Compliance",Quality Assurance and Control,Stability Testing,BGS23FE64F24D7B3768B
"Law, Regulation, and Compliance",Quality Assurance and Control,Stack Buffer Overflow,KS440X664555R4YJDM54
"Law, Regulation, and Compliance",Quality Assurance and Control,Standards Of Training Certification and Watchkeeping,ESDD1796D29C74FB45F8
"Law, Regulation, and Compliance",Quality Assurance and Control,Statspack,BGSD90532617D73CA472
"Law, Regulation, and Compliance",Quality Assurance and Control,Step Certification,KS440YY63Z1QHCCKQ7QL
"Law, Regulation, and Compliance",Quality Assurance and Control,Sterile Products (IV) Certification,ESB8A47B456137BBCB28
"Law, Regulation, and Compliance",Quality Assurance and Control,Sterility Performance,ES20915E2BE5D08460A5
"Law, Regulation, and Compliance",Quality Assurance and Control,Sterilization Validation,ESF5FA6066ADC16B0466
"Law, Regulation, and Compliance",Quality Assurance and Control,Supplier Quality Engineering,ES3B95C5A13898761976
"Law, Regulation, and Compliance",Quality Assurance and Control,System Integration Leadership,LCSIOSLEK0FW6L87H8IB
"Law, Regulation, and Compliance",Quality Assurance and Control,System Safety,KS4415N6C6WF72P5V0D6
"Law, Regulation, and Compliance",Quality Assurance and Control,System Safety Assessment,ES7059E1593E0B79B549
"Law, Regulation, and Compliance",Quality Assurance and Control,Technical Audit,KS4418D6YTV9PK30GKP7
"Law, Regulation, and Compliance",Quality Assurance and Control,Test Design,KS441BD6GDRY13ZS287Z
"Law, Regulation, and Compliance",Quality Assurance and Control,Test Engineering,KS441BF6DQVK13793NV5
"Law, Regulation, and Compliance",Quality Assurance and Control,Test Management,KS441BH622GNFJ2BKBW7
"Law, Regulation, and Compliance",Quality Assurance and Control,Test Method,KS441BH75STN9KC2VVNH
"Law, Regulation, and Compliance",Quality Assurance and Control,Test Patterns,KS441BJ65SV13NM1HZDF
"Law, Regulation, and Compliance",Quality Assurance and Control,Test Strategy,KS441BJ71ZQZRPLDVTMB
"Law, Regulation, and Compliance",Quality Assurance and Control,Test Tools,BGS8102A0773806B87CE
"Law, Regulation, and Compliance",Quality Assurance and Control,TestStand,BGS38AC7BA47DF2F2184
"Law, Regulation, and Compliance",Quality Assurance and Control,Testbed,KS441BB67SS3KWM4VZ90
"Law, Regulation, and Compliance",Quality Assurance and Control,Testing Methodology,ESC8DA728AA7F75A0A13
"Law, Regulation, and Compliance",Quality Assurance and Control,Total Quality Management,KS441G46D0P4WR5C1YJY
"Law, Regulation, and Compliance",Quality Assurance and Control,USATF Level 1 Certification,ES51036FA04F9E8E5422
"Law, Regulation, and Compliance",Quality Assurance and Control,Validation Controls,KSUHD412HIB7DDZSUQJH
"Law, Regulation, and Compliance",Quality Assurance and Control,Validation Protocols,ES9DB203FA3AD2266DA9
"Law, Regulation, and Compliance",Quality Assurance and Control,Verification And Validation,KS440R173JWHXP0NBN2F
"Law, Regulation, and Compliance",Quality Assurance and Control,Workmanship,KS442526B12HPKTWFC59
"Law, Regulation, and Compliance",Auditing,ABO-NCLE Certified,ESC0EDB00DB2D73D7D8D
"Law, Regulation, and Compliance",Auditing,Agile Auditing,ES1C50BC9BA29155B243
"Law, Regulation, and Compliance",Auditing,Audit Defense,BGS8DCB4DC46DE40416D
"Law, Regulation, and Compliance",Auditing,Audit Engagements,BGS982C52CA577AF0357
"Law, Regulation, and Compliance",Auditing,Audit Management,KS120RN76SX7SN46Z6LW
"Law, Regulation, and Compliance",Auditing,Audit Planning,KS120RP65ZSTC15KRWPG
"Law, Regulation, and Compliance",Auditing,Audit Processes,ESBE0ED5266B3B91D676
"Law, Regulation, and Compliance",Auditing,Audit Report Preparation,KS120RQ766PBVD49Q6W3
"Law, Regulation, and Compliance",Auditing,Audit Risk,KS120RR66MT888PR7ZT8
"Law, Regulation, and Compliance",Auditing,Audit Scheduling,KS120RR6X323ZGR3SYF8
"Law, Regulation, and Compliance",Auditing,Audit Trail,KS120RN6Y7CHJS614Q20
"Law, Regulation, and Compliance",Auditing,Audit Working Papers,KS120RS60M2CPHD53CTH
"Law, Regulation, and Compliance",Auditing,Auditing,KS120RN6FDTS9FLCH3T0
"Law, Regulation, and Compliance",Auditing,Auditing Standards,KS120RS69QPFBRSLFWQL
"Law, Regulation, and Compliance",Auditing,Auditor's Report,KS120RQ729S7CR8GSZ95
"Law, Regulation, and Compliance",Auditing,Background Investigations,ES75804502D3E48D9269
"Law, Regulation, and Compliance",Auditing,Bank Auditing,BGS23DCF5C185A12DF6C
"Law, Regulation, and Compliance",Auditing,Bank Internal Auditing,BGS9C361D0C70470198B
"Law, Regulation, and Compliance",Auditing,CSSP Auditor,ESEA15AAAD29CD8B34BE
"Law, Regulation, and Compliance",Auditing,Canadian Public Accountability,KS122G56BPBT10L02RWT
"Law, Regulation, and Compliance",Auditing,Certified Bank Auditor,KS121FZ6LMVTVD4JS9S6
"Law, Regulation, and Compliance",Auditing,Certified Biomedical Auditor (CBA),KS1211G6GR0NDFM4175B
"Law, Regulation, and Compliance",Auditing,Certified Bookkeeper,KS121KZ6YKVTYY3K3ZRX
"Law, Regulation, and Compliance",Auditing,Certified Financial Services Auditor,KS121LY64201CSQDKPGW
"Law, Regulation, and Compliance",Auditing,Certified Food Safety and Quality Auditor (CFSQA),KS124KR646R958BG5L2D
"Law, Regulation, and Compliance",Auditing,Certified Forensic Accountant,KS121M16XW3CKFNZJT8P
"Law, Regulation, and Compliance",Auditing,Certified Government Auditing Professional (CGAP),KS121MC5W1VLTH49JBC7
"Law, Regulation, and Compliance",Auditing,Certified HEDIS Compliance Auditor (CHCA),ES3C2C79DF6CA3034512
"Law, Regulation, and Compliance",Auditing,Certified ISO Internal Auditor,ES32B6C9FEED0A5E9C19
"Law, Regulation, and Compliance",Auditing,Certified Internal Auditor,KS121N269Y757839SRF9
"Law, Regulation, and Compliance",Auditing,Certified Internal Control Auditors,KS121N26XWH7JDRM1RP9
"Law, Regulation, and Compliance",Auditing,Certified Lead Auditor,ESD8F69EAA39A7222096
"Law, Regulation, and Compliance",Auditing,Certified Medical Audit Specialist,KS121NT5XJG7KGVN118H
"Law, Regulation, and Compliance",Auditing,Certified National Accountant,KS121P16PQ889Z7Z2YCS
"Law, Regulation, and Compliance",Auditing,Certified Payment-Card Industry Security Auditor,KS122GG77YJH422G0NBM
"Law, Regulation, and Compliance",Auditing,Certified Professional Medical Auditor,KS121Q46SY5B0H5G66VT
"Law, Regulation, and Compliance",Auditing,Certified Safety Auditor,KS6803H6ZML9RJ7F5FCV
"Law, Regulation, and Compliance",Auditing,Certified Trust Auditor,ES75CF725AED11CF9E37
"Law, Regulation, and Compliance",Auditing,Client Account Auditing,BGSC4A9206E8CF3C1AEC
"Law, Regulation, and Compliance",Auditing,Computer Auditing,ES453FE5FBCCF1D0C696
"Law, Regulation, and Compliance",Auditing,Computer-Aided Audit Tools,KS121B361S8GS1P5WPZF
"Law, Regulation, and Compliance",Auditing,Continuous Auditing,KS122C36FYS6G8ZDF13P
"Law, Regulation, and Compliance",Auditing,Data Auditing,KS122NM78CCHZR9VY195
"Law, Regulation, and Compliance",Auditing,Database Audit,KS122QK6ND0B20QRKYY5
"Law, Regulation, and Compliance",Auditing,Discrepancy Resolution,ESAE1D2966F2F728D0D4
"Law, Regulation, and Compliance",Auditing,Dry Run,KS1236B6MX5RNS40K6VM
"Law, Regulation, and Compliance",Auditing,Expense Report Auditing,BGS71FBF84077333623B
"Law, Regulation, and Compliance",Auditing,External Audit Management,ES920689E780E0816CB9
"Law, Regulation, and Compliance",Auditing,External Auditing,KS123S46J5HRBLZRMRJ0
"Law, Regulation, and Compliance",Auditing,Financial Auditing,KS120WM730QRLVPV26RR
"Law, Regulation, and Compliance",Auditing,Financial Instruments And Exchange Act,KS125L06P5FDQY56TCBM
"Law, Regulation, and Compliance",Auditing,Forensic Certified Public Accountant,KS1242371X6ZNFSS2W9R
"Law, Regulation, and Compliance",Auditing,GIAC Security Audit Essentials,KS124JD5VQNSLT2N6FN8
"Law, Regulation, and Compliance",Auditing,Generalized Audit Software,KS1248Z6KLLD0ZGXFJZ3
"Law, Regulation, and Compliance",Auditing,Generally Accepted Auditing Standards,KS124695WF0TPT3N6R96
"Law, Regulation, and Compliance",Auditing,IATF 16949 Certified Auditor,ESB5C49697AF9650D5EE
"Law, Regulation, and Compliance",Auditing,ISO 19011 Standard,KS125DG5XG6M3J41MJSF
"Law, Regulation, and Compliance",Auditing,Information Audit,KS1254C625QD3B0Q6050
"Law, Regulation, and Compliance",Auditing,Information Security Audits,BGS894FE73CB92723FD8
"Law, Regulation, and Compliance",Auditing,Information Technology Audits,KS1254S6449BLVGWVZ7L
"Law, Regulation, and Compliance",Auditing,Information Technology Security Auditing,KS440DW6Y9S52S3605SB
"Law, Regulation, and Compliance",Auditing,Institute Of Internal Auditors (IIA),KS7G72X6C8XV4WLSWNJQ
"Law, Regulation, and Compliance",Auditing,Internal Auditing,KS1258B6FBG9B2CQ169N
"Law, Regulation, and Compliance",Auditing,International Accredited Business Accountant,KS124X862P5L1ZMW5Y4C
"Law, Regulation, and Compliance",Auditing,Invoice Auditing,BGS239AE016F176CA0FD
"Law, Regulation, and Compliance",Auditing,Layered Process Audit,KS7G5Z25YK640VLRT8T8
"Law, Regulation, and Compliance",Auditing,Lease Auditing,KS125S76W7NYL1L97BKS
"Law, Regulation, and Compliance",Auditing,Management Representation,KS1264562MN4TFM575DG
"Law, Regulation, and Compliance",Auditing,Mitigating Control,KS126M56ZVKSWJ0KFC78
"Law, Regulation, and Compliance",Auditing,Not-For-Profit Auditing,BGS6CBAF9F9CC94AB56C
"Law, Regulation, and Compliance",Auditing,Operational Auditing,KS127CQ6401HPFFQ4P6Y
"Law, Regulation, and Compliance",Auditing,Oracle Accounting Hub Cloud Certification,ESE8E15E9153D94BB498
"Law, Regulation, and Compliance",Auditing,Oracle Certified Associate (OCA),KS127F36W0RHDNJGK787
"Law, Regulation, and Compliance",Auditing,Oracle Certified Professional (OCP),ES91BEBA3032A3B99273
"Law, Regulation, and Compliance",Auditing,Oracle Eloqua Certification,ES76731E6CDDB45A857A
"Law, Regulation, and Compliance",Auditing,Oracle Financial Consolidation And Close Certification,ESE011D7C5F30312DDBA
"Law, Regulation, and Compliance",Auditing,Oracle Financials Cloud: General Ledger Certification,ESB87BBB7CFC69660997
"Law, Regulation, and Compliance",Auditing,Oracle Financials Cloud: Payables Certification,ESF73F3AD8DE80C22CF5
"Law, Regulation, and Compliance",Auditing,Qualification In Internal Audit Leadership (QIAL),ES67C6047C159178CE7D
"Law, Regulation, and Compliance",Auditing,Retention Period,KS1233P77Z3KQ90VL1D2
"Law, Regulation, and Compliance",Auditing,SOC 2 Auditing,ES732A0B8F1AF93D903E
"Law, Regulation, and Compliance",Auditing,Sales Tax Auditing,KS4407M6TKM3BJY37QNC
"Law, Regulation, and Compliance",Auditing,Sarbanes-Oxley Act (SOX) Compliance,KS440SR65FDSYM6XM21G
"Law, Regulation, and Compliance",Auditing,Single Audits,BGS1E85EAD3CB32D128D
"Law, Regulation, and Compliance",Auditing,Statement On Auditing Standards (SAS) No. 70,KS4409D6SCBFSNCH4GTC
"Law, Regulation, and Compliance",Auditing,Statement On Auditing Standards No. 99,KS4409F611DFTS2JG622
"Law, Regulation, and Compliance",Auditing,Statement On Standards For Attestation Engagements (SSAE),ES28C2B1889513686B53
